search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions_lower,impressions_upper,spend_lower,spend_upper,currency,page_likes,snapshot_url,collected_at
diskon,1907781753427873,Glad 2 Glow Indonesia,113110878452061,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1763193600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,2361042050992025,Glad-2-Glow ID,461197553751420,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1767686400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,2361044267701906,Glad-2-Glow ID,461197553751420,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1766131200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,804740025917585,Glad2Glow-indo,676681538867829,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1766563200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,788187780620674,Global Digital Trade Expo,154549804409937,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1758783600,1758956400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
flash sale,1857833958153756,GoBritanya Student Accommodation,2047815595469485,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1763798400,1764144000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,863295873337876,GoFood Indonesia,205852423679417,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1772352000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,4248881735334476,GoFood Indonesia,205852423679417,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1772352000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1376688890075557,GoFood Indonesia,205852423679417,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1751612400,1752562800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,4828456683841873,Gojek Indonesia,166677693366218,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1638172800,1639555200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:07:56
diskon,129099052662878,Gojek Indonesia,166677693366218,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1624604400,1625036400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:07:56
diskon,846019907887852,"Goodbye Galau, Goodbye GERD",328759517588462,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1761202800,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,4166366046971528,Grab,227603327439951,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1770796800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,25952759591025951,Grab,227603327439951,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1770710400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,2269348726814436,GrabFood,158837581512980,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1753081200,1761202800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Puma,1462111785035117,Grace Golf Wear Supply,550995368105668,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1755673200,1756191600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
H&M Indonesia,1231144782519670,H&M,160139831493744,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1163074082503166,H&M,160139831493744,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,970912348786111,H&M,160139831493744,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,936192332496114,H&M,160139831493744,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,935086765614705,H&M wood art,108366855093936,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1770019200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Adidas Indonesia,1868926500433587,HASDI HONDA BATAM,518416474677496,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Zara,1165975438489111,HIX.AI,112492168560432,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1763971200,1770278400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Zara,1376241430935315,HIX.AI.,112492168560432,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772611200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Nike Indonesia,808033345186179,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1774940400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1240043378162829,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1453589139734498,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1774940400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,879482415050419,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773385200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,932548866188651,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773298800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,4406618289618720,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,883881297808679,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,26856150160654563,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1289110753115267,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1237749425227205,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1773212400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,941783061603703,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1216707707200345,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1773212400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1477902367105083,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772179200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,915899001369348,HOOPS Indonesia.,304441020043010,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772179200,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
H&M Indonesia,1376268767216643,HSB Investasi,798414320357957,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1764489600,1774940400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Nike Indonesia,927006686974848,HSBC,491980187669813,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
diskon,721795440367193,Habib Ya Salam JKT - HQ,791874007347237,ACTIVE,"FACEBOOK, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1763452800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,736748652518875,Haemagen Store,373672225826996,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,618192673670668,Harian Kompas,197545083607941,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1701158400,1701158400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
flash sale,669491899566165,"Harley-Davidson of Bangkok, Thailand",106182649424538,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1760684400,1763366400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,3035954693244554,Healthy Med,107446614744611,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1769155200,1769241600,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1371138000974956,Healthy Med Jakarta,102110562557533,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1769414400,1769414400,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,818689104546523,Healthy Medical,106394838680757,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1769068800,1769241600,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,874306368910975,Healthy Medical,106394838680757,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1768809600,1768896000,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:04
diskon,4205599686328302,Henleys.id,675106332348989,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1764144000,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Nike Indonesia,942041194970364,Herwell Indonesia,100223625353468,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772697600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
diskon,847183900801139,Heuvelofficial,100362535168491,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1717570800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,814584201008178,"Hi, Lanzhou",131789955730264,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1758610800,1758956400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,710407275382574,"Hi, Lanzhou",131789955730264,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1758524400,1758783600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1068398841397397,HiHainan,107673634189894,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1750921200,1751266800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
diskon,852426124285215,Homelab,102577781446813,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Nike Indonesia,1399106251965579,Hoops Point,787722474944344,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1774854000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1877171512985980,Hoops Point,787722474944344,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1774854000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Puma,1665996468149196,Hoops Point,787722474944344,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1773644400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1124859203079797,Hoops Point,787722474944344,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1773385200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,765417499211988,House Of SuperStep,102527062422483,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1754377200,1760425200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Adidas Indonesia,2697194407299385,IDP Hotcourses - Indonesia,192408727463869,ACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1765785600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
flash sale,674871391815475,IELTS Advantage,336283596572661,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1746255600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Puma,829001393426498,IHappy - premium dating app,101381995578047,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1763539200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Nike Indonesia,949396664150961,IKEA Indonesia,103196121411186,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774681200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1982860948987249,IKEA Indonesia,103196121411186,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774681200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,942143918227486,IKEA Indonesia,103196121411186,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774681200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
flash sale,693666843821006,IToolMax,856180378066667,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1763452800,1766217600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1096463052398127,IToolMax,856180378066667,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1763452800,1766131200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,1326933562393479,IddMart,284748862122876,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1757142000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Puma,2116439929163019,Indodana.id,2023735301201343,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1765958400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
diskon,762588876612700,Indodana.id,2023735301201343,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1757574000,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,752132961047504,Indodana.id,2023735301201343,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1756450800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Nike Indonesia,706163310390636,Indonesia Emas 2045,550341305079911,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1647846000,1648191600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
H&M Indonesia,769505655299722,Info Riau,110270550895641,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1714374000,1714806000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1467139404182737,Info Riau,110270550895641,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1714201200,1714460400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
flash sale,3259589804209199,Infograpia,867475056932652,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1766736000,1773990000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1153919310204235,Infograpia,867475056932652,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1762761600,1772352000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,3684064481902118,Instagram User 336574708,120023237867755,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1759993200,1760079600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,924059858983874,Instagram User 8479434389,206972949164836,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1708588800,1708675200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
diskon,969161117535242,Inthebox,246120769148529,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1691132400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Nike Indonesia,1331752639000948,Invincible Indonesia,2256282441358131,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,825469473258566,Invincible Indonesia,2256282441358131,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1774940400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Nike Indonesia,2013366409331180,Invincible Indonesia,2256282441358131,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1772956800,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
diskon,1282522350046111,Jagoan SEWA,216356252131077,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1754204400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Zara,1689846925329694,Jaha Film Festival,495907596949372,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1770969600,1771228800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Zara,25559174487101117,Jaha Film Festival,495907596949372,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1769932800,1770624000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Nike Indonesia,2487998291353228,Jakarta Golf Shop,110707854186641,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1672473600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,577489914374708,Jane Natalia Suryanto,109793991710079,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1685170800,1685602800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,777878257130795,Jane Natalia Suryanto,109793991710079,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1685170800,1685775600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:59
flash sale,1172844730896425,Jete Indonesia,447442132448506,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1763020800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1755544681821023,Jete Indonesia,447442132448506,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1763020800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Puma,886761487392220,Jetour Auto,114523796607637,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1770624000,1772179200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1233863611990937,Jetour Auto,114523796607637,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768723200,1768896000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
flash sale,1126204502512061,Jim Kwik,143478976166449,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1733126400,1745564400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
H&M Indonesia,1405562201264504,Jofie Bakery & Cake Shop,1693778577571493,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,2054162908761266,Jofie Bakery & Cake Shop,1693778577571493,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,3824032274396071,Jofie Bakery & Cake Shop,1693778577571493,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,735155022687890,Jofie Bakery & Cake Shop,1693778577571493,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1946769376238438,Jofie Bakery & Cake Shop,1693778577571493,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769414400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
