search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,caption,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,page_likes,collation_count,categories,targeted_countries,page_profile_url,collected_at
H&M Indonesia,724696033478908,Cat Construction,263706900433,INACTIVE,FACEBOOK,MULTI_IMAGES,N/A,"When your wheel loader is efficient, your team can do their best! 
✅ Low Engine RPM
✅ Dedicated Pumps for Each Primary Function
✅ Intelligent Hystat (drivetrain/powertrain)
✅ Fit for Engine Life DPF

",N/A,N/A,N/A,2025-07-01,2025-08-01,31,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1502819.0,1.0,UNKNOWN,,https://www.facebook.com/CatConstructionTrades/,2026-04-02 20:11:07
diskon,1389072989553118,Changhong Indonesia,377905732772046,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,{{product.name}},"😒 Nonton film di TV lama, gambar buram & suara jelek — pengalaman jelek!
📺 Changhong Smart TV – gambar jernih 4K, suara maksimal, nonton seperti di bioskop.
🔥 Promo terbatas: Diskon hingga 70% + grati",shopee.co.id,Order now,https://shopee.co.id/changhongofficial?utm_source=facebook-ca&utm_medium=seller&utm_campaign=a+daba-official-tv-all-251201&originalCategoryId=11044288#product_list,2025-11-30,2026-04-02,122,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,170408.0,,UNKNOWN,,https://www.facebook.com/ChanghongElectricIndonesia/,2026-04-02 20:11:56
Zara,2391646234625450,Chenguang Tv0404,611049308759361,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,The 'Butcher' Son Returns: Will Aiden Become His Family’s Hero? Watch the Drama Unfold Now!,He Was Shamed as the 'Butcher'—Now He's Their Only Hope! Watch Aiden's Journey Unfold!,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRUczXkv5Qh.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2005118818448052225&af_sub2=0,2025-12-27,2026-01-01,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,31192.0,2.0,UNKNOWN,,https://www.facebook.com/61575041066631/,2026-04-02 20:10:42
H&M Indonesia,2025473324917457,Cokodive,1408382849231231,INACTIVE,"FACEBOOK, INSTAGRAM",CAROUSEL,Cokodive,Cokodive,instagram.com,Visit Instagram profile,https://www.instagram.com/cokodive,2026-01-01,2026-02-03,33,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,272622.0,1.0,UNKNOWN,,https://www.facebook.com/cokodive/,2026-04-02 20:11:07
Puma,2571767963185992,Creatiai gen,642373455636175,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,✅ Şimdi denemek için tıklayın,"Harika bir video mu istiyorsunuz? 🤯
Bir fotoğraf yükleyin ve yapay zekamız onu saniyeler içinde harika bir videoya dönüştürecek! ⏱️
Yaratıcı potansiyelinizi ortaya çıkarmaya hazır mısınız? Özel komutl",app.adjust.com,Learn more,https://app.adjust.com/1ozf7c60?campaign={{campaign.name}}%20%28{{campaign.id}}%29&adgroup={{adset.name}}%20%28{{adset.id}}%29&creative={{ad.name}}%20%28{{ad.id}}%29,2025-09-18,2025-10-11,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,6521.0,1.0,UNKNOWN,,https://www.facebook.com/61578809270647/,2026-04-02 20:09:46
flash sale,1110014073336925,Creativemagicpanel,107496584634946,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,80% Summer FLASH SALE!,"⚡️ Calling all photographers and digital artists! 📷
➡️ Simplify Photoshop and Retouching! This panel will speed up your workflow X30 and help you to focus on creativity again!

Click this link and get",creativemagicpanel.com,Learn more,https://creativemagicpanel.com/,2023-12-31,2025-07-09,555,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,10470.0,1.0,UNKNOWN,,https://www.facebook.com/creativemagicpanel/,2026-04-02 20:11:31
diskon,1140408591512533,Cyeecare id,741018749099565,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,✨ Toko Resmi CYEECARE | Perawatan Kulit & Rambut Lengkap!{{product.name}}{{product.current_price strip_zeros}},"🌸 Skincare & Haircare favorit, semua ada di satu tempat!
💧 Formula lembut & efektif, aman untuk semua jenis kulit termasuk kulit sensitif
🔥 Langsung dari Shopee Official Store, kualitas terjamin
⏰ Dis",shopee.co.id,Order now,https://shopee.co.id/cyeecare.id?utm_source=facebook-ca&utm_medium=seller&utm_campaign=s1368540320_SS_ID_FBC2_ID-01&utm_content=Official Store,2025-10-11,2026-04-01,172,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,12432.0,,UNKNOWN,,https://www.facebook.com/61579838617353/,2026-04-02 20:11:56
Zara,909893321456594,DJ ZaraKai,662500473609889,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"New Release “You Brighten Up The Place (Acoustic Remix)” Part 2. Swedish, Filipino and German.  Location: El Nido, Philippines. One of my favorite places in the world.  Original EDM Song on All Platfo",instagram.com,Visit Instagram profile,http://instagram.com/djzarakai,2026-01-15,2026-02-23,39,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,960.0,5.0,UNKNOWN,,https://www.facebook.com/61576296629095/,2026-04-02 20:10:42
Zara,1147626067578961,DJ ZaraKai,662500473609889,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"New Release “We Were So Good Together” (Short Lyrics). Now on All Platforms: Spotify, Apple Music, Amazon Music, Pandora, YouTube Music, iHeart Radio, Etc. 

#edm #dj #viralreels #newmusic #pop #dance",instagram.com,Visit Instagram profile,http://instagram.com/djzarakai,2025-11-30,2026-02-23,85,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,960.0,3.0,UNKNOWN,,https://www.facebook.com/61576296629095/,2026-04-02 20:10:42
Zara,1526660648463171,DJ ZaraKai,662500473609889,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"New Release “For My Little Daughter” - Dedicated to Kiana and Emily. We all love you!  May you rest in peace. ❤️❤️❤️

#edm #dj #viralreels #newmusic #pop #dancemusic #djzarakai",instagram.com,Visit Instagram profile,http://instagram.com/djzarakai,2025-10-21,2025-11-16,26,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,960.0,2.0,UNKNOWN,,https://www.facebook.com/61576296629095/,2026-04-02 20:10:42
Zara,1457770815335072,DJ ZaraKai,662500473609889,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Hit Song “ Forever DJ ZaraKai” video by Garry Suharto. Great Video Garry! 🔥🔥🔥. Follow @garry_suharto for other videos! 

#edm #dj #viralreels #newmusic #pop #dancemusic #djzarakai",instagram.com,Visit Instagram profile,http://instagram.com/djzarakai,2025-10-17,2025-11-21,35,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,960.0,3.0,UNKNOWN,,https://www.facebook.com/61576296629095/,2026-04-02 20:10:42
diskon,583862089890071,Dekoruma Online Store,101863052216705,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}},"📢 Dekoruma Accessories Sale! ✨
Belanja Perlengkapan rumah yang minimalis dan aestetik jadi lebih hemat. Nikmati Diskon sd 65% ditambah voucher caskback sd 100 RB.
👉 Kunjungi Dekoruma Aksesoris di Shop",shopee.co.id,Shop now,https://shopee.co.id/dekorumaaksesoris,2023-02-01,2026-04-02,1155,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2179.0,,UNKNOWN,,https://www.facebook.com/100071789862968/,2026-04-02 20:11:56
diskon,568522525138796,Dekoruma Online Store,101863052216705,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}}-{{product.current_price strip_zeros}},"📢 Refresh susana hunianmu dengan furniture minimalis dan multifungsi Dekoruma. Belanjanya bisa lewat Shopee dan dapatkan diskon sd 60%! ✨
👉 Kunjungi Dekoruma Official Store di Shopee. Happy shopping! ",shopee.co.id,Shop now,https://shopee.co.id/dekorumaofficial?utm_source=facebook&utm_medium=paid&utm_campaign=dekoruma_retail-facebook-catalogue_sales-remarketing-shopee_furniture_all_product-2023-01,2023-01-16,2026-03-16,1154,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2179.0,,UNKNOWN,,https://www.facebook.com/100071789862968/,2026-04-02 20:11:56
Nike Indonesia,767611564703933,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupaten  Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Milyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata be",N/A,N/A,N/A,2024-01-26,2024-02-08,13,50K-60K,N/A,N/A,IDR,248.0,5.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,1119483705904575,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupaten  Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Milyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata be",N/A,N/A,N/A,2024-01-26,2024-02-08,13,45K-50K,N/A,N/A,IDR,248.0,5.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,1168087657508961,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupaten  Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Milyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata be",N/A,N/A,N/A,2024-01-26,2024-02-08,13,40K-45K,N/A,N/A,IDR,248.0,5.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,230708696758507,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupaten  Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Milyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata be",N/A,N/A,N/A,2024-01-26,2024-02-07,12,40K-45K,N/A,N/A,IDR,248.0,,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,885661816573972,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupten Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Miyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata berma",N/A,N/A,N/A,2024-01-09,2024-01-19,10,50K-60K,N/A,N/A,IDR,248.0,15.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,1348848702430924,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,N/A,"Tata Cara Nyoblos kawan DNR @desynikeria  14/2/2024 : 

Pilih Kartu Biru , Buka kertas suara dan cari no.16 Perindo di Pojok Kanan bawah , kemudian coblos no.1 Desy Nike Ria S.I.Kom . Liat contoh gamb",N/A,N/A,N/A,2024-01-09,2024-01-26,17,45K-50K,N/A,N/A,IDR,248.0,6.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,1566643250814798,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupten Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Miyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata berma",N/A,N/A,N/A,2024-01-09,2024-01-19,10,45K-50K,N/A,N/A,IDR,248.0,15.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,353737437512553,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupten Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Miyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata berma",N/A,N/A,N/A,2023-12-29,2024-01-09,11,125K-150K,N/A,N/A,IDR,248.0,15.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,299036865937133,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupten Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Miyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata berma",N/A,N/A,N/A,2023-12-29,2024-01-09,11,50K-60K,N/A,N/A,IDR,248.0,15.0,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
Nike Indonesia,890294379303592,Desy Nike Ria S.I.KOM ,202233062970340,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Masalah besar Kabupten Tangerang adalah Polusi udara ! Aksi nyata saya @desynikeria menyediakan Canon Misty Truck senilai Rp. 1.5Miyar , untuk mengurangi polusi udara dan mengharapkan aksi nyata berma",N/A,N/A,N/A,2023-12-29,2024-01-09,11,50K-60K,N/A,N/A,IDR,248.0,,POLITICAL,,https://www.facebook.com/desynikeria/,2026-04-02 20:08:59
H&M Indonesia,644639264996906,Domestika,137528501663,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}},Learn from expert professionals and join the largest online community for creatives. | Learn from expert professionals and join the largest online community for creatives. | Learn from expert professi,domestika.org,Shop now,https://www.domestika.org/courses/popular,2025-03-25,2025-04-09,15,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4415355.0,,UNKNOWN,,https://www.facebook.com/domestika/,2026-04-02 20:11:07
H&M Indonesia,1750630819171291,Dragon City,356417261082215,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",VIDEO,Dragon City - The Flame Tales: Birthday Edition 🧁,"DON'T MISS YOUR SLICE OF CAKE! 😱🎂
https://dragoncity.onelink.me/40H2/w2igfau0

Flame's throwing the biggest birthday bash Dragon City has ever seen…but there's just one little problem: Nyx is crashing",N/A,Send message,N/A,2025-05-16,2025-05-24,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,17112091.0,1.0,UNKNOWN,,https://www.facebook.com/DragonCity/,2026-04-02 20:11:07
Zara,1083102213985592,DramaBox- movies and drama,157290527459891,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",VIDEO,N/A,"Para evitar ser comprada y vendida en matrimonio por su madre, Amy Ruiz aprovecha la oportunidad de su embarazo para marcharse de casa. Cinco años después, Mario Juárez descubre la existencia de ese h",play.google.com,Watch more,http://play.google.com/store/apps/details?id=com.storymatrix.drama,2025-08-04,2025-08-24,20,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,664667.0,4.0,UNKNOWN,,https://www.facebook.com/61552602510168/,2026-04-02 20:10:42
Zara,618778134333593,DramaBox-Movies and drama,133474016526538,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",VIDEO,N/A,"Para evitar ser comprada y vendida en matrimonio por su madre, Amy Ruiz aprovecha la oportunidad de su embarazo para marcharse de casa. Cinco años después, Mario Juárez descubre la existencia de ese h",play.google.com,Watch more,http://play.google.com/store/apps/details?id=com.storymatrix.drama,2025-08-19,2025-10-12,54,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1585630.0,3.0,UNKNOWN,,https://www.facebook.com/61554338662625/,2026-04-02 20:10:42
Zara,745167358297016,DramaBox-Movies and drama,133474016526538,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",VIDEO,N/A,"Para evitar ser comprada y vendida en matrimonio por su madre, Amy Ruiz aprovecha la oportunidad de su embarazo para marcharse de casa. Cinco años después, Mario Juárez descubre la existencia de ese h",play.google.com,Watch more,http://play.google.com/store/apps/details?id=com.storymatrix.drama,2025-08-19,2025-10-14,56,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1585630.0,3.0,UNKNOWN,,https://www.facebook.com/61554338662625/,2026-04-02 20:10:42
diskon,1736602116903562,Estehsolo,107513205456468,ACTIVE,INSTAGRAM,VIDEO,N/A,"ES TEH SOLO LAGI ADA PROMO !!

Promo Paket Murah Meriah Es Teh S.O.L.O diskon menjadi Rp 3.800.000.  saja sudah mendapatkan semua keuntungan nya 

✅ Booth menarik dengan kualitas terbaik
✅ Bahan baku ",join.estehsolo.com,Contact us,https://join.estehsolo.com/,2025-02-22,2026-04-02,403,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,425.0,1.0,UNKNOWN,,https://www.facebook.com/100086253702964/,2026-04-02 20:11:56
diskon,735542129574567,Etawaku Platinum,330959760106411,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",VIDEO,N/A,"❗❗𝐉𝐀𝐍𝐆𝐀𝐍 𝐃𝐄𝐍𝐆𝐄𝐑𝐈𝐍 𝐈𝐒𝐔 𝐇𝐎𝐀𝐗 𝐈𝐍𝐈 ❗❗`

Banyak beredar isu HOAX yang menyatakan bahwa Etawaku Platinum udah ngga produksi lagi.
Ini parah si, padahal Etawaku Platinum selalu produksi dan akan terus produk",shopee.co.id,Learn more,https://shopee.co.id/universal-link/etawakuplatinum.id?deep_and_web=1&smtt=9&utm_campaign=s869532396_ss_id_fbca_cpas&utm_medium=seller&utm_source=facebook-ca,2025-11-27,2026-04-01,124,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,322.0,2.0,UNKNOWN,,https://www.facebook.com/61560016964427/,2026-04-02 20:11:56
diskon,24620513807628589,Etawaku Platinum,330959760106411,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",CAROUSEL,Etawaku Platinum,Etawaku Platinum,shopee.co.id,Learn more,https://shopee.co.id/universal-link/etawakuplatinum.id?deep_and_web=1&smtt=9&utm_campaign=s869532396_ss_id_fbca_cpas&utm_medium=seller&utm_source=facebook-ca,2025-11-27,2026-04-01,124,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,322.0,2.0,UNKNOWN,,https://www.facebook.com/61560016964427/,2026-04-02 20:11:56
H&M Indonesia,1456137565468541,FARFETCH,88573992939,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,The new season? Farfetch it,"Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison",farfetch.com,Shop now,https://www.farfetch.com/shopping/women/items.aspx,2025-10-17,2025-10-31,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3889940.0,,UNKNOWN,,https://www.facebook.com/Farfetch/,2026-04-02 20:11:07
H&M Indonesia,1401595084276370,FARFETCH,88573992939,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,FARFETCH,"Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison",farfetch.com,Shop now,https://www.farfetch.com/,2025-08-14,2025-09-28,45,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3889940.0,,UNKNOWN,,https://www.facebook.com/Farfetch/,2026-04-02 20:11:07
H&M Indonesia,1059995506118525,FARFETCH,88573992939,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,The new season? Farfetch it,"Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison Margiela, Prada and more | Discover new season now on FARFETCH — ft. Maison",farfetch.com,Shop now,https://www.farfetch.com/shopping/women/items.aspx,2025-08-12,2025-09-11,30,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3889940.0,,UNKNOWN,,https://www.facebook.com/Farfetch/,2026-04-02 20:11:07
Puma,1006612394900348,FC SHAKHTAR,115205405188758,INACTIVE,INSTAGRAM,CAROUSEL,N/A,N/A,instagram.com,Visit Instagram profile,https://www.instagram.com/_u/fcshakhtar,2025-04-17,2025-04-26,9,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1993708.0,1.0,UNKNOWN,,https://www.facebook.com/fcshakhtar/,2026-04-02 20:09:46
flash sale,1288844746400909,FXIFY.com,588912994315148,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Flash Sale is live. 35% OFF All Programs with code 'FLASH35'.

Ends 4 Feb Midnight EST. After that, it’s gone.

If you are starting this week, start the right way:

Lock in your program before the pri",fxify.com,Get offer,https://trader.fxify.com/purchasechallenge,2026-01-28,2026-02-06,9,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3676.0,2.0,CREDIT,,https://www.facebook.com/fxifyhq/,2026-04-02 20:11:31
